role,generation,mean_fitness,size,optimal_genotype,fitness_coefficients
prey,123,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,124,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,125,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,126,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,127,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,128,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,129,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,130,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,131,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,132,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,133,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,134,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,135,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,136,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,137,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,138,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,139,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,140,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,141,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,142,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,143,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,144,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,145,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,146,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,147,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,148,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,149,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,150,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,151,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,152,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,153,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,154,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,155,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,156,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,157,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,158,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,159,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,160,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,161,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,162,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,163,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,164,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,165,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,166,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,167,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,168,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,169,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,170,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,171,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,172,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,173,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,174,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,175,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,176,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,177,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,178,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,179,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,180,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,181,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,182,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,183,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,184,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,185,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,186,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,187,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,188,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,189,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,190,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,191,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,192,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,193,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,194,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,195,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,196,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,197,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,198,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
prey,199,0.0,0,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,0,0.9997821139549203,200,[1.83275984 1.71798379 1.68626047 1.98234088 2.04039886],"(5.0, 100.0)"
predator,1,1.0,388,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,2,1.0,757,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,3,1.0,1388,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,4,0.9998709824359678,2454,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,5,0.9998703811288139,3865,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,6,0.9998702285134554,5152,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,7,0.9998706093579408,6133,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,8,0.9998702775043556,6554,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,9,0.9998696056010039,6761,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,10,0.9998702949043449,6983,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,11,0.9998703865495948,7033,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,12,0.9998710833562298,6930,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,13,0.9998718627158791,6936,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,14,0.9998724780878698,6918,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,15,0.9998719979870183,6944,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,16,0.9998720776953498,7073,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,17,0.9998715078004251,7031,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,18,0.999870980448602,7029,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,19,0.9998702371533874,6891,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,20,0.999869814829843,6938,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,21,0.9998699084622812,6829,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,22,0.9998701344514201,6925,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,23,0.9998694759562425,6862,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,24,0.9998695482387512,6875,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,25,0.9998694665973147,6941,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,26,0.9998697729400972,6906,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,27,0.9998696653106764,6780,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,28,0.9998688376643208,6969,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,29,0.9998684841378277,6781,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,30,0.9998682427731957,6921,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,31,0.9998685021622822,7124,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,32,0.9998677381863695,6972,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,33,0.9998680293844243,6819,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,34,0.9998688080741175,6945,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,35,0.9998681303100104,6852,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,36,0.9998683730828851,6680,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,37,0.9998680080801916,6830,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,38,0.9998673571048087,6806,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,39,0.9998670287931335,6816,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,40,0.9998663714904824,7063,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,41,0.999866744282236,6941,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,42,0.9998669508280827,7041,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,43,0.9998671626374535,7008,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,44,0.9998669409011843,6826,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,45,0.9998669619486399,6855,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,46,0.999866647754071,6739,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,47,0.9998661822194691,6836,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,48,0.999866013381028,6848,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,49,0.9998662676901667,6886,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,50,0.9998669291489212,7048,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,51,0.9998668027451654,6984,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,52,0.9998659101958368,7250,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,53,0.999866311203565,6974,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,54,0.999866269498639,6856,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,55,0.9998653747885715,6853,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,56,0.9998654505282474,7098,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,57,0.9998656484504163,7009,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,58,0.9998651105749653,6924,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,59,0.9998649692136862,6808,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,60,0.9998641300539218,6791,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,61,0.9998646712244064,6796,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,62,0.9998642063352621,6740,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,63,0.999863481519746,6931,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,64,0.9998635055940096,6919,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,65,0.9998640447215317,6971,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,66,0.9998631904651296,6993,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,67,0.9998643009991333,7094,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,68,0.9998635847064783,7091,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,69,0.9998636232255095,6810,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,70,0.9998635462198343,6861,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,71,0.9998631770669515,6934,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,72,0.999863323019697,6761,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,73,0.9998633221027293,6968,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,74,0.9998632440445883,6905,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,75,0.99986321365568,6783,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,76,0.9998625734066866,6837,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,77,0.9998615658662057,6915,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,78,0.9998619426690316,6980,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,79,0.9998620682638789,6870,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,80,0.9998618919780656,6971,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,81,0.9998624971009197,7064,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,82,0.9998620162399643,6934,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,83,0.9998620434268237,6976,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,84,0.9998618950578309,6967,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,85,0.9998619265221795,7116,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,86,0.9998611529112641,6940,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,87,0.9998620251575246,6745,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,88,0.9998618601906731,6742,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,89,0.9998620891940219,6920,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,90,0.9998611404259802,6962,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,91,0.9998613319141911,7043,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,92,0.9998610134033779,6988,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,93,0.9998605485748081,6963,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,94,0.9998599786168811,6880,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,95,0.9998600487399314,6847,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,96,0.9998595619221541,6861,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,97,0.9998598978845614,6913,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,98,0.999859813545726,6765,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,99,0.9998592811327432,6755,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,100,0.9998577804770961,6926,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,101,0.9998580362503643,6983,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,102,0.9998577653492382,6946,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,103,0.9998579021623561,6812,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,104,0.9998580872317153,7025,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,105,0.9998577780174706,6906,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,106,0.9998572131068917,6768,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,107,0.9998573546398369,6722,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,108,0.9998574540888406,6794,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,109,0.9998579199831464,6857,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,110,0.9998581443365506,6824,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,111,0.99985797903721,6854,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,112,0.9998582526738488,6921,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,113,0.999857419797724,6927,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,114,0.9998570477128267,6821,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,115,0.9998559641351896,6908,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,116,0.9998563941902684,6845,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,117,0.9998567502348118,6876,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,118,0.9998567580068451,6848,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,119,0.9998568363298995,6804,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,120,0.99985602966402,6929,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,121,0.9998558487808177,6980,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,122,0.9998560024258388,7036,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,123,0.9998553060649684,6946,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,124,0.9998549518110147,6956,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,125,0.9998550780952069,7031,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,126,0.9998546708270071,7018,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,127,0.9998538059628437,6988,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,128,0.9998540387953381,6858,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,129,0.9998548372635347,6796,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,130,0.9998548132168097,6810,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,131,0.9998548770219883,6832,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,132,0.9998544498536832,6944,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
predator,133,0.9998553403682067,6757,[1. 1. 1. 1. 1.],"(5.0, 100.0)"
